id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328354350_51,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, __, 4, 6",2,The pattern counts forwards in 2s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_52,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, __, 4, 6",2,The pattern counts forwards in 2s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_53,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, __, 6, 9",3,The pattern counts forwards in 3s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_54,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 20, __, 40, 50",30,The pattern counts forwards in 10s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_55,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 40, __, 60, 70",50,The pattern counts forwards in 10s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_56,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, __, 10, 15",5,The pattern counts forwards in 5s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_57,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, __, 20, 30",10,The pattern counts forwards in 10s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_58,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, __, 4, 6",2,The pattern counts forwards in 2s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_59,N01_Y2_NPV,2,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 10, __, 30, 40",20,The pattern counts forwards in 10s,,"{""description"":""Developing - Count forwards from 0 (for 2,3,5) or any number (for 10s), up to 60. Longer sequences (4 numbers) with gap at middle."",""math"":{""range"":{""min"":0,""max"":60},""sequence"":{""steps"":[2,3,5,10],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_or_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_60,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 38, 36, __, 32, 30",34,The pattern counts backwards in 2s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_61,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 45, 40, __, 30, 25",35,The pattern counts backwards in 5s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_62,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, 3, __, 9, 12",6,The pattern counts forwards in 3s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_63,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, 5, __, 15, 20",10,The pattern counts forwards in 5s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_64,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 53, 63, __, 83, 93",73,The pattern counts forwards in 10s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_65,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, 5, __, 15, 20",10,The pattern counts forwards in 5s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_66,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 44, 42, __, 38, 36",40,The pattern counts backwards in 2s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_67,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 67, 77, __, 97, 107",87,The pattern counts forwards in 10s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_68,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 96, 93, __, 87, 84",90,The pattern counts backwards in 3s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_69,N01_Y2_NPV,3,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 40, 35, __, 25, 20",30,The pattern counts backwards in 5s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of 2, 3, 5 from 0, and in tens from any number, up to 100. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[2,3,5,10],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_70,N01_Y2_NPV,4,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, 5, 10, 15, __, 25",20,The pattern counts forwards in 5s,,"{""description"":""Exceeding - Extended range to 120, longer sequences (6 numbers), backwards counting, random gap positions, tens from any number."",""math"":{""range"":{""min"":0,""max"":120},""sequence"":{""steps"":[2,3,5,10],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_71,N01_Y2_NPV,4,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, 5, 10, __, 20, 25",15,The pattern counts forwards in 5s,,"{""description"":""Exceeding - Extended range to 120, longer sequences (6 numbers), backwards counting, random gap positions, tens from any number."",""math"":{""range"":{""min"":0,""max"":120},""sequence"":{""steps"":[2,3,5,10],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_72,N01_Y2_NPV,4,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 0, 2, __, 6, 8, 10",4,The pattern counts forwards in 2s,,"{""description"":""Exceeding - Extended range to 120, longer sequences (6 numbers), backwards counting, random gap positions, tens from any number."",""math"":{""range"":{""min"":0,""max"":120},""sequence"":{""steps"":[2,3,5,10],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_73,N01_Y2_NPV,4,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 39, 36, 33, 30, __, 24",27,The pattern counts backwards in 3s,,"{""description"":""Exceeding - Extended range to 120, longer sequences (6 numbers), backwards counting, random gap positions, tens from any number."",""math"":{""range"":{""min"":0,""max"":120},""sequence"":{""steps"":[2,3,5,10],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_74,N01_Y2_NPV,4,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 63, __, 57, 54, 51, 48",60,The pattern counts backwards in 3s,,"{""description"":""Exceeding - Extended range to 120, longer sequences (6 numbers), backwards counting, random gap positions, tens from any number."",""math"":{""range"":{""min"":0,""max"":120},""sequence"":{""steps"":[2,3,5,10],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328354350_75,N01_Y2_NPV,4,Number and Place Value,Counting (in multiples),2,text_input,"What is the missing number? 42, 39, 36, 33, 30, __",27,The pattern counts backwards in 3s,,"{""description"":""Exceeding - Extended range to 120, longer sequences (6 numbers), backwards counting, random gap positions, tens from any number."",""math"":{""range"":{""min"":0,""max"":120},""sequence"":{""steps"":[2,3,5,10],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""zero_or_any_tens""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
